orderID,productID,unitPrice,quantity,discount,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight
10465,50,13,25,0,VAFFE,1,05/03/2022,02/04/2022,14/03/2022,3,145.04
10466,11,16.8,10,0,COMMI,4,06/03/2022,03/04/2022,13/03/2022,1,11.93
10466,46,9.6,5,0,COMMI,4,06/03/2022,03/04/2022,13/03/2022,1,11.93
10467,24,3.6,28,0,MAGAA,8,06/03/2022,03/04/2022,11/03/2022,2,4.93
10467,25,11.2,12,0,MAGAA,8,06/03/2022,03/04/2022,11/03/2022,2,4.93
10468,30,20.7,8,0,KOENE,3,07/03/2022,04/04/2022,12/03/2022,3,44.12
10468,43,36.8,15,0,KOENE,3,07/03/2022,04/04/2022,12/03/2022,3,44.12
10469,2,15.2,40,0.15,WHITC,1,10/03/2022,07/04/2022,14/03/2022,1,60.18
10469,16,13.9,35,0.15,WHITC,1,10/03/2022,07/04/2022,14/03/2022,1,60.18
10469,44,15.5,2,0.15,WHITC,1,10/03/2022,07/04/2022,14/03/2022,1,60.18
10470,18,50,30,0,BONAP,4,11/03/2022,08/04/2022,14/03/2022,2,64.56
10470,23,7.2,15,0,BONAP,4,11/03/2022,08/04/2022,14/03/2022,2,64.56
10470,64,26.6,8,0,BONAP,4,11/03/2022,08/04/2022,14/03/2022,2,64.56
10471,7,24,30,0,BSBEV,2,11/03/2022,08/04/2022,18/03/2022,3,45.59
10471,56,30.4,20,0,BSBEV,2,11/03/2022,08/04/2022,18/03/2022,3,45.59
10472,24,3.6,80,0.05,SEVES,8,12/03/2022,09/04/2022,19/03/2022,1,4.2
10472,51,42.4,18,0,SEVES,8,12/03/2022,09/04/2022,19/03/2022,1,4.2
10473,33,2,12,0,ISLAT,1,13/03/2022,27/03/2022,21/03/2022,3,16.37
10473,71,17.2,12,0,ISLAT,1,13/03/2022,27/03/2022,21/03/2022,3,16.37
10474,14,18.6,12,0,PERIC,5,13/03/2022,10/04/2022,21/03/2022,2,83.49
10474,28,36.4,18,0,PERIC,5,13/03/2022,10/04/2022,21/03/2022,2,83.49
10474,40,14.7,21,0,PERIC,5,13/03/2022,10/04/2022,21/03/2022,2,83.49
10474,75,6.2,10,0,PERIC,5,13/03/2022,10/04/2022,21/03/2022,2,83.49
10475,31,10,35,0.15,SUPRD,9,14/03/2022,11/04/2022,04/04/2022,1,68.52
10475,66,13.6,60,0.15,SUPRD,9,14/03/2022,11/04/2022,04/04/2022,1,68.52
10475,76,14.4,42,0.15,SUPRD,9,14/03/2022,11/04/2022,04/04/2022,1,68.52
10476,55,19.2,2,0.05,HILAA,8,17/03/2022,14/04/2022,24/03/2022,3,4.41
10476,70,12,12,0,HILAA,8,17/03/2022,14/04/2022,24/03/2022,3,4.41
10477,1,14.4,15,0,PRINI,5,17/03/2022,14/04/2022,25/03/2022,2,13.02
10477,21,8,21,0.25,PRINI,5,17/03/2022,14/04/2022,25/03/2022,2,13.02
10477,39,14.4,20,0.25,PRINI,5,17/03/2022,14/04/2022,25/03/2022,2,13.02
10478,10,24.8,20,0.05,VICTE,2,18/03/2022,01/04/2022,26/03/2022,3,4.81
10479,38,210.8,30,0,RATTC,3,19/03/2022,16/04/2022,21/03/2022,3,708.95
10479,53,26.2,28,0,RATTC,3,19/03/2022,16/04/2022,21/03/2022,3,708.95
10479,59,44,60,0,RATTC,3,19/03/2022,16/04/2022,21/03/2022,3,708.95
10479,64,26.6,30,0,RATTC,3,19/03/2022,16/04/2022,21/03/2022,3,708.95
10480,47,7.6,30,0,FOLIG,6,20/03/2022,17/04/2022,24/03/2022,2,1.35
10480,59,44,12,0,FOLIG,6,20/03/2022,17/04/2022,24/03/2022,2,1.35
10481,49,16,24,0,RICAR,8,20/03/2022,17/04/2022,25/03/2022,2,64.33
10481,60,27.2,40,0,RICAR,8,20/03/2022,17/04/2022,25/03/2022,2,64.33
10482,40,14.7,10,0,LAZYK,1,21/03/2022,18/04/2022,10/04/2022,3,7.48
10483,34,11.2,35,0.05,WHITC,7,24/03/2022,21/04/2022,25/04/2022,2,15.28
10483,77,10.4,30,0.05,WHITC,7,24/03/2022,21/04/2022,25/04/2022,2,15.28
10484,21,8,14,0,BSBEV,3,24/03/2022,21/04/2022,01/04/2022,3,6.88
10484,40,14.7,10,0,BSBEV,3,24/03/2022,21/04/2022,01/04/2022,3,6.88
10484,51,42.4,3,0,BSBEV,3,24/03/2022,21/04/2022,01/04/2022,3,6.88
10485,2,15.2,20,0.1,LINOD,4,25/03/2022,08/04/2022,31/03/2022,2,64.45
10485,3,8,20,0.1,LINOD,4,25/03/2022,08/04/2022,31/03/2022,2,64.45
10485,55,19.2,30,0.1,LINOD,4,25/03/2022,08/04/2022,31/03/2022,2,64.45
10485,70,12,60,0.1,LINOD,4,25/03/2022,08/04/2022,31/03/2022,2,64.45
10486,11,16.8,5,0,HILAA,1,26/03/2022,23/04/2022,02/04/2022,2,30.53
10486,51,42.4,25,0,HILAA,1,26/03/2022,23/04/2022,02/04/2022,2,30.53
10486,74,8,16,0,HILAA,1,26/03/2022,23/04/2022,02/04/2022,2,30.53
10487,19,7.3,5,0,QUEEN,2,26/03/2022,23/04/2022,28/03/2022,2,71.07
10487,26,24.9,30,0,QUEEN,2,26/03/2022,23/04/2022,28/03/2022,2,71.07
10487,54,5.9,24,0.25,QUEEN,2,26/03/2022,23/04/2022,28/03/2022,2,71.07
10488,59,44,30,0,FRANK,8,27/03/2022,24/04/2022,02/04/2022,2,4.93
10488,73,12,20,0.2,FRANK,8,27/03/2022,24/04/2022,02/04/2022,2,4.93
10489,11,16.8,15,0.25,PICCO,6,28/03/2022,25/04/2022,09/04/2022,2,5.29
10489,16,13.9,18,0,PICCO,6,28/03/2022,25/04/2022,09/04/2022,2,5.29
10490,59,44,60,0,HILAA,7,31/03/2022,28/04/2022,03/04/2022,2,210.19
10490,68,10,30,0,HILAA,7,31/03/2022,28/04/2022,03/04/2022,2,210.19
10490,75,6.2,36,0,HILAA,7,31/03/2022,28/04/2022,03/04/2022,2,210.19
10491,44,15.5,15,0.15,FURIB,8,31/03/2022,28/04/2022,08/04/2022,3,16.96
10491,77,10.4,7,0.15,FURIB,8,31/03/2022,28/04/2022,08/04/2022,3,16.96
10492,25,11.2,60,0.05,BOTTM,3,01/04/2022,29/04/2022,11/04/2022,1,62.89
10492,42,11.2,20,0.05,BOTTM,3,01/04/2022,29/04/2022,11/04/2022,1,62.89
10493,65,16.8,15,0.1,LAMAI,4,02/04/2022,30/04/2022,10/04/2022,3,10.64
10493,66,13.6,10,0.1,LAMAI,4,02/04/2022,30/04/2022,10/04/2022,3,10.64
10493,69,28.8,10,0.1,LAMAI,4,02/04/2022,30/04/2022,10/04/2022,3,10.64
10494,56,30.4,30,0,COMMI,4,02/04/2022,30/04/2022,09/04/2022,2,65.99
10495,23,7.2,10,0,LAUGB,3,03/04/2022,01/05/2022,11/04/2022,3,4.65
10495,41,7.7,20,0,LAUGB,3,03/04/2022,01/05/2022,11/04/2022,3,4.65
10495,77,10.4,5,0,LAUGB,3,03/04/2022,01/05/2022,11/04/2022,3,4.65
10496,31,10,20,0.05,TRADH,7,04/04/2022,02/05/2022,07/04/2022,2,46.77
10497,56,30.4,14,0,LEHMS,7,04/04/2022,02/05/2022,07/04/2022,1,36.21
10497,72,27.8,25,0,LEHMS,7,04/04/2022,02/05/2022,07/04/2022,1,36.21
10497,77,10.4,25,0,LEHMS,7,04/04/2022,02/05/2022,07/04/2022,1,36.21
10498,24,4.5,14,0,HILAA,8,07/04/2022,05/05/2022,11/04/2022,2,29.75
10498,40,18.4,5,0,HILAA,8,07/04/2022,05/05/2022,11/04/2022,2,29.75
10498,42,14,30,0,HILAA,8,07/04/2022,05/05/2022,11/04/2022,2,29.75
10499,28,45.6,20,0,LILAS,4,08/04/2022,06/05/2022,16/04/2022,2,102.02
10499,49,20,25,0,LILAS,4,08/04/2022,06/05/2022,16/04/2022,2,102.02
10500,15,15.5,12,0.05,LAMAI,6,09/04/2022,07/05/2022,17/04/2022,1,42.68
10500,28,45.6,8,0.05,LAMAI,6,09/04/2022,07/05/2022,17/04/2022,1,42.68
10501,54,7.45,20,0,BLAUS,9,09/04/2022,07/05/2022,16/04/2022,3,8.85
10502,45,9.5,21,0,PERIC,2,10/04/2022,08/05/2022,29/04/2022,1,69.32
10502,53,32.8,6,0,PERIC,2,10/04/2022,08/05/2022,29/04/2022,1,69.32
10502,67,14,30,0,PERIC,2,10/04/2022,08/05/2022,29/04/2022,1,69.32
10503,14,23.25,70,0,HUNGO,6,11/04/2022,09/05/2022,16/04/2022,2,16.74
10503,65,21.05,20,0,HUNGO,6,11/04/2022,09/05/2022,16/04/2022,2,16.74
10504,2,19,12,0,WHITC,4,11/04/2022,09/05/2022,18/04/2022,3,59.13
10504,21,10,12,0,WHITC,4,11/04/2022,09/05/2022,18/04/2022,3,59.13
10504,53,32.8,10,0,WHITC,4,11/04/2022,09/05/2022,18/04/2022,3,59.13
10504,61,28.5,25,0,WHITC,4,11/04/2022,09/05/2022,18/04/2022,3,59.13
10505,62,49.3,3,0,MEREP,3,14/04/2022,12/05/2022,21/04/2022,3,7.13
10506,25,14,18,0.1,KOENE,9,15/04/2022,13/05/2022,02/05/2022,2,21.19
10506,70,15,14,0.1,KOENE,9,15/04/2022,13/05/2022,02/05/2022,2,21.19
10507,43,46,15,0.15,ANTON,7,15/04/2022,13/05/2022,22/04/2022,1,47.45
10507,48,12.75,15,0.15,ANTON,7,15/04/2022,13/05/2022,22/04/2022,1,47.45
10508,13,6,10,0,OTTIK,1,16/04/2022,14/05/2022,13/05/2022,2,4.99
10508,39,18,10,0,OTTIK,1,16/04/2022,14/05/2022,13/05/2022,2,4.99
10509,28,45.6,3,0,BLAUS,4,17/04/2022,15/05/2022,29/04/2022,1,0.15
10510,29,123.79,36,0,SAVEA,6,18/04/2022,16/05/2022,28/04/2022,3,367.63
10510,75,7.75,36,0.1,SAVEA,6,18/04/2022,16/05/2022,28/04/2022,3,367.63
10511,4,22,50,0.15,BONAP,4,18/04/2022,16/05/2022,21/04/2022,3,350.64
10511,7,30,50,0.15,BONAP,4,18/04/2022,16/05/2022,21/04/2022,3,350.64
10511,8,40,10,0.15,BONAP,4,18/04/2022,16/05/2022,21/04/2022,3,350.64
10512,24,4.5,10,0.15,FAMIA,7,21/04/2022,19/05/2022,24/04/2022,2,3.53
10512,46,12,9,0.15,FAMIA,7,21/04/2022,19/05/2022,24/04/2022,2,3.53
10512,47,9.5,6,0.15,FAMIA,7,21/04/2022,19/05/2022,24/04/2022,2,3.53
10512,60,34,12,0.15,FAMIA,7,21/04/2022,19/05/2022,24/04/2022,2,3.53
10513,21,10,40,0.2,WANDK,7,22/04/2022,03/06/2022,28/04/2022,1,105.65
10513,32,32,50,0.2,WANDK,7,22/04/2022,03/06/2022,28/04/2022,1,105.65
10513,61,28.5,15,0.2,WANDK,7,22/04/2022,03/06/2022,28/04/2022,1,105.65
10514,20,81,39,0,ERNSH,3,22/04/2022,20/05/2022,16/05/2022,2,789.95
10514,28,45.6,35,0,ERNSH,3,22/04/2022,20/05/2022,16/05/2022,2,789.95
10514,56,38,70,0,ERNSH,3,22/04/2022,20/05/2022,16/05/2022,2,789.95
10514,65,21.05,39,0,ERNSH,3,22/04/2022,20/05/2022,16/05/2022,2,789.95
10514,75,7.75,50,0,ERNSH,3,22/04/2022,20/05/2022,16/05/2022,2,789.95
10515,9,97,16,0.15,QUICK,2,23/04/2022,07/05/2022,23/05/2022,1,204.47
10515,16,17.45,50,0,QUICK,2,23/04/2022,07/05/2022,23/05/2022,1,204.47
10515,27,43.9,120,0,QUICK,2,23/04/2022,07/05/2022,23/05/2022,1,204.47
10515,33,2.5,16,0.15,QUICK,2,23/04/2022,07/05/2022,23/05/2022,1,204.47
10515,60,34,84,0.15,QUICK,2,23/04/2022,07/05/2022,23/05/2022,1,204.47
10516,18,62.5,25,0.1,HUNGO,2,24/04/2022,22/05/2022,01/05/2022,3,62.78
10516,41,9.65,80,0.1,HUNGO,2,24/04/2022,22/05/2022,01/05/2022,3,62.78
10516,42,14,20,0,HUNGO,2,24/04/2022,22/05/2022,01/05/2022,3,62.78
10517,52,7,6,0,NORTS,3,24/04/2022,22/05/2022,29/04/2022,3,32.07
10517,59,55,4,0,NORTS,3,24/04/2022,22/05/2022,29/04/2022,3,32.07
10517,70,15,6,0,NORTS,3,24/04/2022,22/05/2022,29/04/2022,3,32.07
10518,24,4.5,5,0,TORTU,4,25/04/2022,09/05/2022,05/05/2022,2,218.15
10518,38,263.5,15,0,TORTU,4,25/04/2022,09/05/2022,05/05/2022,2,218.15
10518,44,19.45,9,0,TORTU,4,25/04/2022,09/05/2022,05/05/2022,2,218.15
10519,10,31,16,0.05,CHOPS,6,28/04/2022,26/05/2022,01/05/2022,3,91.76
10519,56,38,40,0,CHOPS,6,28/04/2022,26/05/2022,01/05/2022,3,91.76
10519,60,34,10,0.05,CHOPS,6,28/04/2022,26/05/2022,01/05/2022,3,91.76
10520,24,4.5,8,0,SANTG,7,29/04/2022,27/05/2022,01/05/2022,1,13.37
10520,53,32.8,5,0,SANTG,7,29/04/2022,27/05/2022,01/05/2022,1,13.37
10521,35,18,3,0,CACTU,8,29/04/2022,27/05/2022,02/05/2022,2,17.22
10521,41,9.65,10,0,CACTU,8,29/04/2022,27/05/2022,02/05/2022,2,17.22
10521,68,12.5,6,0,CACTU,8,29/04/2022,27/05/2022,02/05/2022,2,17.22
10522,1,18,40,0.2,LEHMS,4,30/04/2022,28/05/2022,06/05/2022,1,45.33
10522,8,40,24,0,LEHMS,4,30/04/2022,28/05/2022,06/05/2022,1,45.33
10522,30,25.89,20,0.2,LEHMS,4,30/04/2022,28/05/2022,06/05/2022,1,45.33
10522,40,18.4,25,0.2,LEHMS,4,30/04/2022,28/05/2022,06/05/2022,1,45.33
10523,17,39,25,0.1,SEVES,7,01/05/2022,29/05/2022,30/05/2022,2,77.63
10523,20,81,15,0.1,SEVES,7,01/05/2022,29/05/2022,30/05/2022,2,77.63
10523,37,26,18,0.1,SEVES,7,01/05/2022,29/05/2022,30/05/2022,2,77.63
10523,41,9.65,6,0.1,SEVES,7,01/05/2022,29/05/2022,30/05/2022,2,77.63
10524,10,31,2,0,BERGS,1,01/05/2022,29/05/2022,07/05/2022,2,244.79
10524,30,25.89,10,0,BERGS,1,01/05/2022,29/05/2022,07/05/2022,2,244.79
10524,43,46,60,0,BERGS,1,01/05/2022,29/05/2022,07/05/2022,2,244.79
10524,54,7.45,15,0,BERGS,1,01/05/2022,29/05/2022,07/05/2022,2,244.79
10525,36,19,30,0,BONAP,1,02/05/2022,30/05/2022,23/05/2022,2,11.06
10525,40,18.4,15,0.1,BONAP,1,02/05/2022,30/05/2022,23/05/2022,2,11.06
10526,1,18,8,0.15,WARTH,4,05/05/2022,02/06/2022,15/05/2022,2,58.59
10526,13,6,10,0,WARTH,4,05/05/2022,02/06/2022,15/05/2022,2,58.59
10526,56,38,30,0.15,WARTH,4,05/05/2022,02/06/2022,15/05/2022,2,58.59
10527,4,22,50,0.1,QUICK,7,05/05/2022,02/06/2022,07/05/2022,1,41.9
10527,36,19,30,0.1,QUICK,7,05/05/2022,02/06/2022,07/05/2022,1,41.9
10528,11,21,3,0,GREAL,6,06/05/2022,20/05/2022,09/05/2022,2,3.35
10528,33,2.5,8,0.2,GREAL,6,06/05/2022,20/05/2022,09/05/2022,2,3.35
10528,72,34.8,9,0,GREAL,6,06/05/2022,20/05/2022,09/05/2022,2,3.35
10529,55,24,14,0,MAISD,5,07/05/2022,04/06/2022,09/05/2022,2,66.69
10529,68,12.5,20,0,MAISD,5,07/05/2022,04/06/2022,09/05/2022,2,66.69
10529,69,36,10,0,MAISD,5,07/05/2022,04/06/2022,09/05/2022,2,66.69
10530,17,39,40,0,PICCO,3,08/05/2022,05/06/2022,12/05/2022,2,339.22
10530,43,46,25,0,PICCO,3,08/05/2022,05/06/2022,12/05/2022,2,339.22
10530,61,28.5,20,0,PICCO,3,08/05/2022,05/06/2022,12/05/2022,2,339.22
10530,76,18,50,0,PICCO,3,08/05/2022,05/06/2022,12/05/2022,2,339.22
10531,59,55,2,0,OCEAN,7,08/05/2022,05/06/2022,19/05/2022,1,8.12
10532,30,25.89,15,0,EASTC,7,09/05/2022,06/06/2022,12/05/2022,3,74.46
10532,66,17,24,0,EASTC,7,09/05/2022,06/06/2022,12/05/2022,3,74.46
10533,4,22,50,0.05,FOLKO,8,12/05/2022,09/06/2022,22/05/2022,1,188.04
10533,72,34.8,24,0,FOLKO,8,12/05/2022,09/06/2022,22/05/2022,1,188.04
10533,73,15,24,0.05,FOLKO,8,12/05/2022,09/06/2022,22/05/2022,1,188.04
10534,30,25.89,10,0,LEHMS,8,12/05/2022,09/06/2022,14/05/2022,2,27.94
10534,40,18.4,10,0.2,LEHMS,8,12/05/2022,09/06/2022,14/05/2022,2,27.94
10534,54,7.45,10,0.2,LEHMS,8,12/05/2022,09/06/2022,14/05/2022,2,27.94
10535,11,21,50,0.1,ANTON,4,13/05/2022,10/06/2022,21/05/2022,1,15.64
10535,40,18.4,10,0.1,ANTON,4,13/05/2022,10/06/2022,21/05/2022,1,15.64
10535,57,19.5,5,0.1,ANTON,4,13/05/2022,10/06/2022,21/05/2022,1,15.64
10535,59,55,15,0.1,ANTON,4,13/05/2022,10/06/2022,21/05/2022,1,15.64
10536,12,38,15,0.25,LEHMS,3,14/05/2022,11/06/2022,06/06/2022,2,58.88
10536,31,12.5,20,0,LEHMS,3,14/05/2022,11/06/2022,06/06/2022,2,58.88
10536,33,2.5,30,0,LEHMS,3,14/05/2022,11/06/2022,06/06/2022,2,58.88
10536,60,34,35,0.25,LEHMS,3,14/05/2022,11/06/2022,06/06/2022,2,58.88
10537,31,12.5,30,0,RICSU,1,14/05/2022,28/05/2022,19/05/2022,1,78.85
10537,51,53,6,0,RICSU,1,14/05/2022,28/05/2022,19/05/2022,1,78.85
10537,58,13.25,20,0,RICSU,1,14/05/2022,28/05/2022,19/05/2022,1,78.85
10537,72,34.8,21,0,RICSU,1,14/05/2022,28/05/2022,19/05/2022,1,78.85
10537,73,15,9,0,RICSU,1,14/05/2022,28/05/2022,19/05/2022,1,78.85
10538,70,15,7,0,BSBEV,9,15/05/2022,12/06/2022,16/05/2022,3,4.87
10538,72,34.8,1,0,BSBEV,9,15/05/2022,12/06/2022,16/05/2022,3,4.87
10539,13,6,8,0,BSBEV,6,16/05/2022,13/06/2022,23/05/2022,3,12.36
10539,21,10,15,0,BSBEV,6,16/05/2022,13/06/2022,23/05/2022,3,12.36
10539,33,2.5,15,0,BSBEV,6,16/05/2022,13/06/2022,23/05/2022,3,12.36
10539,49,20,6,0,BSBEV,6,16/05/2022,13/06/2022,23/05/2022,3,12.36
10540,3,10,60,0,QUICK,3,19/05/2022,16/06/2022,13/06/2022,3,1007.64
10540,26,31.23,40,0,QUICK,3,19/05/2022,16/06/2022,13/06/2022,3,1007.64
10540,38,263.5,30,0,QUICK,3,19/05/2022,16/06/2022,13/06/2022,3,1007.64
10540,68,12.5,35,0,QUICK,3,19/05/2022,16/06/2022,13/06/2022,3,1007.64
10541,24,4.5,35,0.1,HANAR,2,19/05/2022,16/06/2022,29/05/2022,1,68.65
10541,38,263.5,4,0.1,HANAR,2,19/05/2022,16/06/2022,29/05/2022,1,68.65
10541,65,21.05,36,0.1,HANAR,2,19/05/2022,16/06/2022,29/05/2022,1,68.65
10541,71,21.5,9,0.1,HANAR,2,19/05/2022,16/06/2022,29/05/2022,1,68.65
10542,11,21,15,0.05,KOENE,1,20/05/2022,17/06/2022,26/05/2022,3,10.95
10542,54,7.45,24,0.05,KOENE,1,20/05/2022,17/06/2022,26/05/2022,3,10.95
10543,12,38,30,0.15,LILAS,8,21/05/2022,18/06/2022,23/05/2022,2,48.17
10543,23,9,70,0.15,LILAS,8,21/05/2022,18/06/2022,23/05/2022,2,48.17
10544,28,45.6,7,0,LONEP,4,21/05/2022,18/06/2022,30/05/2022,1,24.91
10544,67,14,7,0,LONEP,4,21/05/2022,18/06/2022,30/05/2022,1,24.91
10545,11,21,10,0,LAZYK,8,22/05/2022,19/06/2022,26/06/2022,2,11.92
10546,7,30,10,0,VICTE,1,23/05/2022,20/06/2022,27/05/2022,3,194.72
10546,35,18,30,0,VICTE,1,23/05/2022,20/06/2022,27/05/2022,3,194.72
10546,62,49.3,40,0,VICTE,1,23/05/2022,20/06/2022,27/05/2022,3,194.72
10547,32,32,24,0.15,SEVES,3,23/05/2022,20/06/2022,02/06/2022,2,178.43
10547,36,19,60,0,SEVES,3,23/05/2022,20/06/2022,02/06/2022,2,178.43
10548,34,14,10,0.25,TOMSP,3,26/05/2022,23/06/2022,02/06/2022,2,1.43
10548,41,9.65,14,0,TOMSP,3,26/05/2022,23/06/2022,02/06/2022,2,1.43
10549,31,12.5,55,0.15,QUICK,5,27/05/2022,10/06/2022,30/05/2022,1,171.24
10549,45,9.5,100,0.15,QUICK,5,27/05/2022,10/06/2022,30/05/2022,1,171.24
10549,51,53,48,0.15,QUICK,5,27/05/2022,10/06/2022,30/05/2022,1,171.24
10550,17,39,8,0.1,GODOS,7,28/05/2022,25/06/2022,06/06/2022,3,4.32
10550,19,9.2,10,0,GODOS,7,28/05/2022,25/06/2022,06/06/2022,3,4.32
10550,21,10,6,0.1,GODOS,7,28/05/2022,25/06/2022,06/06/2022,3,4.32
10550,61,28.5,10,0.1,GODOS,7,28/05/2022,25/06/2022,06/06/2022,3,4.32
10551,16,17.45,40,0.15,FURIB,4,28/05/2022,09/07/2022,06/06/2022,3,72.95
10551,35,18,20,0.15,FURIB,4,28/05/2022,09/07/2022,06/06/2022,3,72.95
10551,44,19.45,40,0,FURIB,4,28/05/2022,09/07/2022,06/06/2022,3,72.95
10552,69,36,18,0,HILAA,2,29/05/2022,26/06/2022,05/06/2022,1,83.22
10552,75,7.75,30,0,HILAA,2,29/05/2022,26/06/2022,05/06/2022,1,83.22
10553,11,21,15,0,WARTH,2,30/05/2022,27/06/2022,03/06/2022,2,149.49
10553,16,17.45,14,0,WARTH,2,30/05/2022,27/06/2022,03/06/2022,2,149.49
10553,22,21,24,0,WARTH,2,30/05/2022,27/06/2022,03/06/2022,2,149.49
10553,31,12.5,30,0,WARTH,2,30/05/2022,27/06/2022,03/06/2022,2,149.49
10553,35,18,6,0,WARTH,2,30/05/2022,27/06/2022,03/06/2022,2,149.49
10554,16,17.45,30,0.05,OTTIK,4,30/05/2022,27/06/2022,05/06/2022,3,120.97
10554,23,9,20,0.05,OTTIK,4,30/05/2022,27/06/2022,05/06/2022,3,120.97
10554,62,49.3,20,0.05,OTTIK,4,30/05/2022,27/06/2022,05/06/2022,3,120.97
10554,77,13,10,0.05,OTTIK,4,30/05/2022,27/06/2022,05/06/2022,3,120.97
10555,14,23.25,30,0.2,SAVEA,6,02/06/2022,30/06/2022,04/06/2022,3,252.49
10555,19,9.2,35,0.2,SAVEA,6,02/06/2022,30/06/2022,04/06/2022,3,252.49
10555,24,4.5,18,0.2,SAVEA,6,02/06/2022,30/06/2022,04/06/2022,3,252.49
10555,51,53,20,0.2,SAVEA,6,02/06/2022,30/06/2022,04/06/2022,3,252.49
10555,56,38,40,0.2,SAVEA,6,02/06/2022,30/06/2022,04/06/2022,3,252.49
10556,72,34.8,24,0,SIMOB,2,03/06/2022,15/07/2022,13/06/2022,1,9.8
10557,64,33.25,30,0,LEHMS,9,03/06/2022,17/06/2022,06/06/2022,2,96.72
10557,75,7.75,20,0,LEHMS,9,03/06/2022,17/06/2022,06/06/2022,2,96.72
10558,47,9.5,25,0,AROUT,1,04/06/2022,02/07/2022,10/06/2022,2,72.97
10558,51,53,20,0,AROUT,1,04/06/2022,02/07/2022,10/06/2022,2,72.97
10558,52,7,30,0,AROUT,1,04/06/2022,02/07/2022,10/06/2022,2,72.97
10558,53,32.8,18,0,AROUT,1,04/06/2022,02/07/2022,10/06/2022,2,72.97
10558,73,15,3,0,AROUT,1,04/06/2022,02/07/2022,10/06/2022,2,72.97
10559,41,9.65,12,0.05,BLONP,6,05/06/2022,03/07/2022,13/06/2022,1,8.05
10559,55,24,18,0.05,BLONP,6,05/06/2022,03/07/2022,13/06/2022,1,8.05
10560,30,25.89,20,0,FRANK,8,06/06/2022,04/07/2022,09/06/2022,1,36.65
10560,62,49.3,15,0.25,FRANK,8,06/06/2022,04/07/2022,09/06/2022,1,36.65
10561,44,19.45,10,0,FOLKO,2,06/06/2022,04/07/2022,09/06/2022,2,242.21
10561,51,53,50,0,FOLKO,2,06/06/2022,04/07/2022,09/06/2022,2,242.21
10562,33,2.5,20,0.1,REGGC,1,09/06/2022,07/07/2022,12/06/2022,1,22.95
10562,62,49.3,10,0.1,REGGC,1,09/06/2022,07/07/2022,12/06/2022,1,22.95
10563,36,19,25,0,RICAR,2,10/06/2022,22/07/2022,24/06/2022,2,60.43
10563,52,7,70,0,RICAR,2,10/06/2022,22/07/2022,24/06/2022,2,60.43
10564,17,39,16,0.05,RATTC,4,10/06/2022,08/07/2022,16/06/2022,3,13.75
10564,31,12.5,6,0.05,RATTC,4,10/06/2022,08/07/2022,16/06/2022,3,13.75
10564,55,24,25,0.05,RATTC,4,10/06/2022,08/07/2022,16/06/2022,3,13.75
10565,24,4.5,25,0.1,MEREP,8,11/06/2022,09/07/2022,18/06/2022,2,7.15
10565,64,33.25,18,0.1,MEREP,8,11/06/2022,09/07/2022,18/06/2022,2,7.15
10566,11,21,35,0.15,BLONP,9,12/06/2022,10/07/2022,18/06/2022,1,88.4
10566,18,62.5,18,0.15,BLONP,9,12/06/2022,10/07/2022,18/06/2022,1,88.4
10566,76,18,10,0,BLONP,9,12/06/2022,10/07/2022,18/06/2022,1,88.4
10567,31,12.5,60,0.2,HUNGO,1,12/06/2022,10/07/2022,17/06/2022,1,33.97
10567,51,53,3,0,HUNGO,1,12/06/2022,10/07/2022,17/06/2022,1,33.97
10567,59,55,40,0.2,HUNGO,1,12/06/2022,10/07/2022,17/06/2022,1,33.97
10568,10,31,5,0,GALED,3,13/06/2022,11/07/2022,09/07/2022,3,6.54
10569,31,12.5,35,0.2,RATTC,5,16/06/2022,14/07/2022,11/07/2022,1,58.98
10569,76,18,30,0,RATTC,5,16/06/2022,14/07/2022,11/07/2022,1,58.98
10570,11,21,15,0.05,MEREP,3,17/06/2022,15/07/2022,19/06/2022,3,188.99
10570,56,38,60,0.05,MEREP,3,17/06/2022,15/07/2022,19/06/2022,3,188.99
10571,14,23.25,11,0.15,ERNSH,8,17/06/2022,29/07/2022,04/07/2022,3,26.06
10571,42,14,28,0.15,ERNSH,8,17/06/2022,29/07/2022,04/07/2022,3,26.06
10572,16,17.45,12,0.1,BERGS,3,18/06/2022,16/07/2022,25/06/2022,2,116.43
10572,32,32,10,0.1,BERGS,3,18/06/2022,16/07/2022,25/06/2022,2,116.43
10572,40,18.4,50,0,BERGS,3,18/06/2022,16/07/2022,25/06/2022,2,116.43
10572,75,7.75,15,0.1,BERGS,3,18/06/2022,16/07/2022,25/06/2022,2,116.43
10573,17,39,18,0,ANTON,7,19/06/2022,17/07/2022,20/06/2022,3,84.84
10573,34,14,40,0,ANTON,7,19/06/2022,17/07/2022,20/06/2022,3,84.84
10573,53,32.8,25,0,ANTON,7,19/06/2022,17/07/2022,20/06/2022,3,84.84
10574,33,2.5,14,0,TRAIH,4,19/06/2022,17/07/2022,30/06/2022,2,37.6
10574,40,18.4,2,0,TRAIH,4,19/06/2022,17/07/2022,30/06/2022,2,37.6
10574,62,49.3,10,0,TRAIH,4,19/06/2022,17/07/2022,30/06/2022,2,37.6
10574,64,33.25,6,0,TRAIH,4,19/06/2022,17/07/2022,30/06/2022,2,37.6
